Subject,Region,Method,Tissue Label,RMSE
335407,168.0,lut,GM,0.25021316970744684
335407,169.0,s1_2,GM,0.2687753487526723
335407,169.0,s1_3,GM,0.32667300666711846
335407,169.0,both,GM,0.25679267826505364
335407,169.0,lut,GM,0.24108910037490872
335407,172.0,s1_2,GM,0.22365758528156343
335407,172.0,s1_3,GM,0.2030184821421899
335407,172.0,both,GM,0.17046616428473915
335407,172.0,lut,GM,0.193909709147683
335407,173.0,s1_2,GM,0.2361551101148506
335407,173.0,s1_3,GM,0.25087685953646444
335407,173.0,both,GM,0.20366314179993372
335407,173.0,lut,GM,0.20860188617954015
335407,174.0,s1_2,GM,0.24285863911605465
335407,174.0,s1_3,GM,0.26440609499724005
335407,174.0,both,GM,0.22439077454631123
335407,174.0,lut,GM,0.21980747073100915
335407,175.0,s1_2,GM,0.270077933580792
335407,175.0,s1_3,GM,0.2340824234573659
335407,175.0,both,GM,0.2067601443213689
335407,175.0,lut,GM,0.2408189934876285
335407,176.0,s1_2,GM,0.3730410588646113
335407,176.0,s1_3,GM,0.3316887614717547
335407,176.0,both,GM,0.3153892303476328
335407,176.0,lut,GM,0.348682878526189
335407,177.0,s1_2,GM,0.35659049426031875
335407,177.0,s1_3,GM,0.3630265993695457
335407,177.0,both,GM,0.32330583815747693
335407,177.0,lut,GM,0.33240058445081533
335407,181.0,s1_2,GM,0.32868862043252584
335407,181.0,s1_3,GM,0.19805720393312296
335407,181.0,both,GM,0.19140269597343987
335407,181.0,lut,GM,0.2861893049857826
335407,182.0,s1_2,GM,0.36405316468153326
335407,182.0,s1_3,GM,0.31501673768617866
335407,182.0,both,GM,0.30182099845876487
335407,182.0,lut,GM,0.33812799765526613
335407,183.0,s1_2,GM,0.28547181410339734
335407,183.0,s1_3,GM,0.279381709610951
335407,183.0,both,GM,0.253876454916712
335407,183.0,lut,GM,0.26347361381579515
335407,184.0,s1_2,GM,0.29034768936870237
335407,184.0,s1_3,GM,0.3105805111327874
335407,184.0,both,GM,0.2548901837718748
335407,184.0,lut,GM,0.2625680875767974
335407,185.0,s1_2,GM,0.2568313478661393
335407,185.0,s1_3,GM,0.213321878358372
335407,185.0,both,GM,0.18953218971881775
335407,185.0,lut,GM,0.22671041153313612
335407,190.0,s1_2,GM,0.24218386310571227
335407,190.0,s1_3,GM,0.2373830197801129
335407,190.0,both,GM,0.1985359042320475
335407,190.0,lut,GM,0.21513872590901162
335407,191.0,s1_2,GM,0.23367436637428302
335407,191.0,s1_3,GM,0.2872465387214123
335407,191.0,both,GM,0.23601834086487034
335407,191.0,lut,GM,0.21800782207800476
335407,194.0,s1_2,GM,0.36650623967761303
335407,194.0,s1_3,GM,0.3391814128868671
335407,194.0,both,GM,0.3255421786215469
335407,194.0,lut,GM,0.34647441573312326
335407,195.0,s1_2,GM,0.39861785996185817
335407,195.0,s1_3,GM,0.37570042361052763
335407,195.0,both,GM,0.34880012480430983
335407,195.0,lut,GM,0.3790195015694966
335407,196.0,s1_2,GM,0.4097013961170464
335407,196.0,s1_3,GM,0.43936799123314296
335407,196.0,both,GM,0.3923367069797851
335407,196.0,lut,GM,0.37692220842068713
335407,197.0,s1_2,GM,0.3859124888413332
335407,197.0,s1_3,GM,0.4803828372306628
335407,197.0,both,GM,0.4056646218436292
335407,197.0,lut,GM,0.35857894520356226
335407,198.0,s1_2,GM,0.2092057178946146
335407,198.0,s1_3,GM,0.20261745317376964
335407,198.0,both,GM,0.16270563220914303
335407,198.0,lut,GM,0.18016924820847044
335407,199.0,s1_2,GM,0.22491684181167626
335407,199.0,s1_3,GM,0.32757221439925266
335407,199.0,both,GM,0.23867657527501318
335407,199.0,lut,GM,0.19404957743230516
335407,200.0,s1_2,GM,0.405541746376153
335407,200.0,s1_3,GM,0.27537978783126893
335407,200.0,both,GM,0.2820462721887476
335407,200.0,lut,GM,0.3698241888714271
335407,201.0,s1_2,GM,0.7380908520966533
335407,201.0,s1_3,GM,0.7924134270682083
335407,201.0,both,GM,0.7681721090926016
335407,201.0,lut,GM,0.7380704500760175
335407,204.0,s1_2,GM,0.26826254703645885
335407,204.0,s1_3,GM,0.2777072962054471
335407,204.0,both,GM,0.23756276208233218
335407,204.0,lut,GM,0.23850372153863084
335407,205.0,s1_2,GM,0.2636633023469677
335407,205.0,s1_3,GM,0.30268346403144525
335407,205.0,both,GM,0.26114424309518963
335407,205.0,lut,GM,0.23471488208800179
335407,206.0,s1_2,GM,0.3178141744943191
335407,206.0,s1_3,GM,0.30243449744448136
335407,206.0,both,GM,0.25267003384169884
335407,206.0,lut,GM,0.28511481267457883
335407,207.0,s1_2,GM,0.2515073969532538
335407,207.0,s1_3,GM,0.22581772484565002
335407,207.0,both,GM,0.19376960652851172
335407,207.0,lut,GM,0.22062182492111915
335407,208.0,s1_2,Other,0.7535928907259767
335407,208.0,s1_3,Other,1.1023769367386693
335407,208.0,both,Other,0.9454521375824558
335407,208.0,lut,Other,0.5868053485413961
337071,0.0,s1_2,Other,0.1370875546501682
337071,0.0,s1_3,Other,0.1927076341166226
337071,0.0,both,Other,0.17929059847473897
337071,0.0,lut,Other,0.12662401629013112
337071,36.0,s1_2,GM,0.4449487864235657
337071,36.0,s1_3,GM,0.3863588586476297
337071,36.0,both,GM,0.37374981798738277
337071,36.0,lut,GM,0.4179898983034269
337071,37.0,s1_2,GM,0.26546178615987603
337071,37.0,s1_3,GM,0.11374650844268852
337071,37.0,both,GM,0.12348148774888856
337071,37.0,lut,GM,0.23285220011324448
337071,44.0,s1_2,WM,0.3180119462739561
337071,44.0,s1_3,WM,0.2865565796835302
337071,44.0,both,WM,0.26868862665024057
337071,44.0,lut,WM,0.2914790594418173
337071,45.0,s1_2,WM,0.3626598816324357
337071,45.0,s1_3,WM,0.3295004696642372
337071,45.0,both,WM,0.3105576606688646
337071,45.0,lut,WM,0.3348316862861217
337071,51.0,s1_2,Other,0.7801725440054228
337071,51.0,s1_3,Other,1.5483710583869401
337071,51.0,both,Other,1.4067449033589134
337071,51.0,lut,Other,0.5557532466059032
337071,52.0,s1_2,Other,0.9130714723059655
337071,52.0,s1_3,Other,1.570183453626255
337071,52.0,both,Other,1.4393836304926133
337071,52.0,lut,Other,0.5967738837576615
337071,100.0,s1_2,GM,0.421951844008762
337071,100.0,s1_3,GM,0.3932689252918075
337071,100.0,both,GM,0.36789176630493664
337071,100.0,lut,GM,0.39717949229183647
337071,101.0,s1_2,GM,0.2833598882813809
337071,101.0,s1_3,GM,0.39007834130750435
337071,101.0,both,GM,0.30605149575114915
337071,101.0,lut,GM,0.26179062580601176
337071,106.0,s1_2,GM,0.28870261255041657
337071,106.0,s1_3,GM,0.41788833448995444
337071,106.0,both,GM,0.34390274924928477
337071,106.0,lut,GM,0.2720708318393916
337071,107.0,s1_2,GM,0.35704922585128523
337071,107.0,s1_3,GM,0.386657969679446
337071,107.0,both,GM,0.33627810246412376
337071,107.0,lut,GM,0.3295212218652769
337071,114.0,s1_2,GM,0.4163217621007294
337071,114.0,s1_3,GM,0.48376850490272094
337071,114.0,both,GM,0.41021383715672144
337071,114.0,lut,GM,0.3859502061869939
337071,115.0,s1_2,GM,0.35845066822740396
337071,115.0,s1_3,GM,0.36110159038851763
337071,115.0,both,GM,0.3149590960807425
337071,115.0,lut,GM,0.3285433281043032
337071,120.0,s1_2,GM,0.3613915715093104
337071,120.0,s1_3,GM,0.46326495488824615
337071,120.0,both,GM,0.3882475469043417
337071,120.0,lut,GM,0.34743518799131906
337071,121.0,s1_2,GM,0.42050610748892686
337071,121.0,s1_3,GM,0.358303642150847
337071,121.0,both,GM,0.3413078576890484
337071,121.0,lut,GM,0.39662243860250596
337071,138.0,s1_2,GM,0.6178143065375371
337071,138.0,s1_3,GM,0.5510591122371347
337071,138.0,both,GM,0.5460538487182041
337071,138.0,lut,GM,0.5925105417294195
337071,139.0,s1_2,GM,0.5306436658691246
337071,139.0,s1_3,GM,0.4674771056718109
337071,139.0,both,GM,0.45841968678692574
337071,139.0,lut,GM,0.5038296669848457
337071,142.0,s1_2,GM,0.2995857079248931
337071,142.0,s1_3,GM,0.38006164585867735
337071,142.0,both,GM,0.31861913235406086
337071,142.0,lut,GM,0.2810652870025803
337071,143.0,s1_2,GM,0.3296258983312998
337071,143.0,s1_3,GM,0.35661631272762473
337071,143.0,both,GM,0.31037490460374995
337071,143.0,lut,GM,0.307849917249339
337071,144.0,s1_2,GM,0.3363409523215133
337071,144.0,s1_3,GM,0.49095353953600385
337071,144.0,both,GM,0.39355194854324044
337071,144.0,lut,GM,0.30731798528838006
337071,145.0,s1_2,GM,0.5205239579333573
337071,145.0,s1_3,GM,0.48004628857339127
337071,145.0,both,GM,0.45210296125488647
337071,145.0,lut,GM,0.4915548173280878
337071,150.0,s1_2,GM,0.23568569517530227
337071,150.0,s1_3,GM,0.14232167521832875
337071,150.0,both,GM,0.11497787924402968
337071,150.0,lut,GM,0.21226133045990428
337071,152.0,s1_2,GM,0.2713763808358231
337071,152.0,s1_3,GM,0.3450525198916714
337071,152.0,both,GM,0.2815675929680972
337071,152.0,lut,GM,0.24466549716284017
337071,153.0,s1_2,GM,0.2574453633008955
337071,153.0,s1_3,GM,0.4091943455113108
337071,153.0,both,GM,0.3245927024204179
337071,153.0,lut,GM,0.24957202118909103
337071,156.0,s1_2,GM,0.8224273531974332
337071,156.0,s1_3,GM,1.295365282129289
337071,156.0,both,GM,1.0352097144953827
337071,156.0,lut,GM,0.8509578243638132
337071,162.0,s1_2,GM,0.35502597803352665
337071,162.0,s1_3,GM,0.3808455061013801
337071,162.0,both,GM,0.3351532678968829
337071,162.0,lut,GM,0.3269399466332141
337071,163.0,s1_2,GM,0.30273259944896247
337071,163.0,s1_3,GM,0.3684494937322511
337071,163.0,both,GM,0.2951805794940191
337071,163.0,lut,GM,0.27788089485261325
337071,166.0,s1_2,GM,0.3078672845430861
337071,166.0,s1_3,GM,0.28543405318601917
337071,166.0,both,GM,0.25514196613816353
337071,166.0,lut,GM,0.2823073984879408
337071,167.0,s1_2,GM,0.424239050272387
337071,167.0,s1_3,GM,0.34514322178154166
337071,167.0,both,GM,0.33231625213547117
337071,167.0,lut,GM,0.39483369209313296
337071,168.0,s1_2,GM,0.28705972297702964
337071,168.0,s1_3,GM,0.4086688798625444
337071,168.0,both,GM,0.32344555384128176
337071,168.0,lut,GM,0.267758172834355
337071,169.0,s1_2,GM,0.3593680835920183
337071,169.0,s1_3,GM,0.362319597051237
337071,169.0,both,GM,0.3166397113290974
337071,169.0,lut,GM,0.3291748274545706
337071,174.0,s1_2,GM,0.2604302360287256
337071,174.0,s1_3,GM,0.3921516204269984
337071,174.0,both,GM,0.33579761805928665
337071,174.0,lut,GM,0.24491667205762843
337071,175.0,s1_2,GM,0.23215218692208778
337071,175.0,s1_3,GM,0.2920757964005507
337071,175.0,both,GM,0.20959447736396872
337071,175.0,lut,GM,0.20857489706789187
337071,176.0,s1_2,GM,0.38410916742630696
337071,176.0,s1_3,GM,0.4195876354205935
337071,176.0,both,GM,0.37654776245411337
337071,176.0,lut,GM,0.358400472646781
337071,177.0,s1_2,GM,0.3077058613397821
337071,177.0,s1_3,GM,0.4553750684622011
337071,177.0,both,GM,0.3627683361430135
337071,177.0,lut,GM,0.28522891706112075
337071,182.0,s1_2,GM,0.2753490600161094
337071,182.0,s1_3,GM,0.36532977217739054
337071,182.0,both,GM,0.31074111206400146
337071,182.0,lut,GM,0.25351364046431946
337071,183.0,s1_2,GM,0.25218251718075885
337071,183.0,s1_3,GM,0.3936911137267025
337071,183.0,both,GM,0.3176321419307105
337071,183.0,lut,GM,0.23688419350071405
337071,190.0,s1_2,GM,0.2741966415356809
337071,190.0,s1_3,GM,0.40168914365821307
337071,190.0,both,GM,0.31603008408945416
337071,190.0,lut,GM,0.2527551848917315
337071,191.0,s1_2,GM,0.47014351886768097
337071,191.0,s1_3,GM,0.4082136729024145
337071,191.0,both,GM,0.4662497670038391
337071,191.0,lut,GM,0.4469686789717378
337071,194.0,s1_2,GM,0.4145051427387402
337071,194.0,s1_3,GM,0.4171174295707419
337071,194.0,both,GM,0.38542360844852414
337071,194.0,lut,GM,0.39311513652751856
337071,195.0,s1_2,GM,0.2867150126993059
337071,195.0,s1_3,GM,0.41868903348863196
337071,195.0,both,GM,0.32861746021796784
337071,195.0,lut,GM,0.26534335078872434
337071,196.0,s1_2,GM,0.44884602252339145
337071,196.0,s1_3,GM,0.5565398896946978
337071,196.0,both,GM,0.4632799723005725
337071,196.0,lut,GM,0.4299332498461488
337071,197.0,s1_2,GM,0.6584406807285024
337071,197.0,s1_3,GM,0.5935606988729041
337071,197.0,both,GM,0.5793838127525781
337071,197.0,lut,GM,0.6308363795242806
337071,198.0,s1_2,GM,0.2945286279845372
337071,198.0,s1_3,GM,0.4108111242037362
337071,198.0,both,GM,0.3344051827716333
337071,198.0,lut,GM,0.2633538529154083
337071,199.0,s1_2,GM,0.359589432041086
337071,199.0,s1_3,GM,0.3542361046982745
337071,199.0,both,GM,0.31536038460583277
337071,199.0,lut,GM,0.33268446931965556
337071,204.0,s1_2,GM,0.33843377367454447
337071,204.0,s1_3,GM,0.4486484883401986
337071,204.0,both,GM,0.3664473029323972
337071,204.0,lut,GM,0.318120614646689
337071,205.0,s1_2,GM,0.4912619604313392
337071,205.0,s1_3,GM,0.6233574048047393
337071,205.0,both,GM,0.5182844234204703
337071,205.0,lut,GM,0.47152819981639144
337071,208.0,s1_2,Other,0.8803038426204977
337071,208.0,s1_3,Other,1.2944441041067263
337071,208.0,both,Other,1.1414488036978288
337071,208.0,lut,Other,0.700359012508939
335663,0.0,s1_2,Other,0.16968515000715081
335663,0.0,s1_3,Other,0.20665558594135922
335663,0.0,both,Other,0.19956413790157757
335663,0.0,lut,Other,0.15553479585381164
335663,36.0,s1_2,GM,0.25182159558517797
335663,36.0,s1_3,GM,0.18628566895025714
335663,36.0,both,GM,0.182562549018
335663,36.0,lut,GM,0.22534767596763755
335663,37.0,s1_2,GM,0.26512904143935045
335663,37.0,s1_3,GM,0.17681258453235169
335663,37.0,both,GM,0.1741515380043738
335663,37.0,lut,GM,0.2328167640270078
335663,44.0,s1_2,WM,0.26078342279783007
335663,44.0,s1_3,WM,0.2346101123182014
335663,44.0,both,WM,0.2174090855595476
335663,44.0,lut,WM,0.2356344207489006
335663,45.0,s1_2,WM,0.25523956431279016
335663,45.0,s1_3,WM,0.22826986707424746
335663,45.0,both,WM,0.2103566124520017
335663,45.0,lut,WM,0.22896022563139726
335663,51.0,s1_2,Other,1.2879708843931446
335663,51.0,s1_3,Other,1.7178893366311934
335663,51.0,both,Other,1.6526528133041276
335663,51.0,lut,Other,0.9966656090686982
335663,52.0,s1_2,Other,1.2943257932075405
335663,52.0,s1_3,Other,1.6705227725303442
335663,52.0,both,Other,1.6285893708863597
335663,52.0,lut,Other,1.0662523465737275
335663,57.0,s1_2,GM,0.0798034373703487
335663,57.0,s1_3,GM,0.11995040063063514
335663,57.0,both,GM,0.12670869062531231
335663,57.0,lut,GM,0.08680777477851553
335663,58.0,s1_2,GM,0.1148305689969329
335663,58.0,s1_3,GM,0.10836478003664662
335663,58.0,both,GM,0.1026695308594312
335663,58.0,lut,GM,0.09822540974287375
335663,59.0,s1_2,GM,0.3652624637638786
335663,59.0,s1_3,GM,0.31847804911016725
335663,59.0,both,GM,0.30311504123836697
335663,59.0,lut,GM,0.3380756929716667
335663,60.0,s1_2,GM,0.49771339476682047
335663,60.0,s1_3,GM,0.45094105469990187
335663,60.0,both,GM,0.4334426643631226
335663,60.0,lut,GM,0.4695910371020796
335663,100.0,s1_2,GM,0.378758214869619
335663,100.0,s1_3,GM,0.6477629740668743
335663,100.0,both,GM,0.5389621336038437
335663,100.0,lut,GM,0.3459887249700314
335663,101.0,s1_2,GM,0.2885661556030562
335663,101.0,s1_3,GM,0.5319751497929568
335663,101.0,both,GM,0.4395069348231417
335663,101.0,lut,GM,0.28318060823031377
335663,102.0,s1_2,GM,0.20305276288261193
335663,102.0,s1_3,GM,0.4604977660070197
335663,102.0,both,GM,0.3799084709443904
335663,102.0,lut,GM,0.22495824503056425
335663,103.0,s1_2,GM,0.2618523612532459
335663,103.0,s1_3,GM,0.5341750739426517
335663,103.0,both,GM,0.4381263603408951
335663,103.0,lut,GM,0.2601591959125139
335663,104.0,s1_2,GM,0.22219450074064165
335663,104.0,s1_3,GM,0.4169234697055405
335663,104.0,both,GM,0.33778381784317524
335663,104.0,lut,GM,0.21755669450380366
335663,105.0,s1_2,GM,0.22761775159205133
335663,105.0,s1_3,GM,0.3603986642767031
335663,105.0,both,GM,0.2917630220087373
335663,105.0,lut,GM,0.20082724363389304
335663,106.0,s1_2,GM,0.28412081716028836
335663,106.0,s1_3,GM,0.42537225439772164
335663,106.0,both,GM,0.35750449822474917
335663,106.0,lut,GM,0.2561272145259469
335663,107.0,s1_2,GM,0.3082315552095562
335663,107.0,s1_3,GM,0.5025766270767429
335663,107.0,both,GM,0.41104308562629743
335663,107.0,lut,GM,0.26540683035697965
335663,112.0,s1_2,GM,0.25314486217339105
335663,112.0,s1_3,GM,0.4303425105113236
335663,112.0,both,GM,0.3773841870464002
335663,112.0,lut,GM,0.2416555772829483
335663,113.0,s1_2,GM,0.3016238892307525
335663,113.0,s1_3,GM,0.5040973637713363
335663,113.0,both,GM,0.42748927263518255
335663,113.0,lut,GM,0.2798073820640133
335663,114.0,s1_2,GM,0.29083811726701686
335663,114.0,s1_3,GM,0.4177827392103939
335663,114.0,both,GM,0.35093475098985877
335663,114.0,lut,GM,0.25701272704209055
335663,115.0,s1_2,GM,0.30541460152982153
335663,115.0,s1_3,GM,0.32953763921009366
335663,115.0,both,GM,0.27002563024482545
335663,115.0,lut,GM,0.2768677624754888
335663,118.0,s1_2,GM,0.3148542122552511
335663,118.0,s1_3,GM,0.5833188557605139
335663,118.0,both,GM,0.47991865389011784
335663,118.0,lut,GM,0.2872727296938522
335663,119.0,s1_2,GM,0.2372142234505566
335663,119.0,s1_3,GM,0.48402508767408114
335663,119.0,both,GM,0.3901747703065082
335663,119.0,lut,GM,0.23626041042690463
335663,120.0,s1_2,GM,0.32940925880812
335663,120.0,s1_3,GM,0.5292959701564128
335663,120.0,both,GM,0.44174772015147357
335663,120.0,lut,GM,0.276489379609111
335663,121.0,s1_2,GM,0.3884157135741151
335663,121.0,s1_3,GM,0.6668941844049366
335663,121.0,both,GM,0.5430773275921585
335663,121.0,lut,GM,0.3218466972466798
335663,136.0,s1_2,GM,0.19250455271627656
335663,136.0,s1_3,GM,0.28506592021354943
335663,136.0,both,GM,0.23974621247715197
335663,136.0,lut,GM,0.18026158961147837
335663,137.0,s1_2,GM,0.29701998079679565
335663,137.0,s1_3,GM,0.47656549489928557
335663,137.0,both,GM,0.36753454453189943
335663,137.0,lut,GM,0.2636008828215144
335663,138.0,s1_2,GM,0.3973473469175718
335663,138.0,s1_3,GM,0.7556200424735535
335663,138.0,both,GM,0.5996541943908129
335663,138.0,lut,GM,0.39786860940326535
335663,139.0,s1_2,GM,0.39825587017764835
335663,139.0,s1_3,GM,0.830557132449289
335663,139.0,both,GM,0.6376546914521578
335663,139.0,lut,GM,0.3969272117241027
335663,140.0,s1_2,GM,0.6968602237515511
335663,140.0,s1_3,GM,1.2498998257087026
335663,140.0,both,GM,0.9915100306694836
335663,140.0,lut,GM,0.5595125041531205
335663,141.0,s1_2,GM,0.370021743617865
335663,141.0,s1_3,GM,0.9602637896545123
335663,141.0,both,GM,0.6914684963899664
335663,141.0,lut,GM,0.3709073921729096
335663,142.0,s1_2,GM,0.30658700045853027
335663,142.0,s1_3,GM,0.5494023058549843
335663,142.0,both,GM,0.45539296830592596
335663,142.0,lut,GM,0.28317028635291547
335663,143.0,s1_2,GM,0.30498505378699103
335663,143.0,s1_3,GM,0.5869958309905255
335663,143.0,both,GM,0.45715629848720796
335663,143.0,lut,GM,0.27219890741470815
335663,144.0,s1_2,GM,0.31201897836876696
335663,144.0,s1_3,GM,0.27194501570404056
335663,144.0,both,GM,0.2500114380283025
335663,144.0,lut,GM,0.2798015513550628
335663,145.0,s1_2,GM,0.3716288168537561
335663,145.0,s1_3,GM,0.33081412402311555
335663,145.0,both,GM,0.31166891699429544
335663,145.0,lut,GM,0.3388984005700177
335663,152.0,s1_2,GM,0.3644521652594485
335663,152.0,s1_3,GM,0.654157185693383
335663,152.0,both,GM,0.5415000402396044
335663,152.0,lut,GM,0.32592122335302964
335663,153.0,s1_2,GM,0.28752080912566175
335663,153.0,s1_3,GM,0.5299041706237949
335663,153.0,both,GM,0.42602503074461084
335663,153.0,lut,GM,0.267191749030994
335663,162.0,s1_2,GM,0.23878077009519813
335663,162.0,s1_3,GM,0.4028755391442911
335663,162.0,both,GM,0.34371997458982334
335663,162.0,lut,GM,0.222159117916779
335663,163.0,s1_2,GM,0.29098251097108974
335663,163.0,s1_3,GM,0.4753816666238486
335663,163.0,both,GM,0.4068748692604745
335663,163.0,lut,GM,0.2526735483914733
335663,165.0,s1_2,GM,0.27163145274464395
335663,165.0,s1_3,GM,0.5399661275070782
335663,165.0,both,GM,0.4284682268916346
335663,165.0,lut,GM,0.28233480391806565
335663,166.0,s1_2,GM,0.17875669825838406
335663,166.0,s1_3,GM,0.33501554456802235
335663,166.0,both,GM,0.27065816364871176
335663,166.0,lut,GM,0.18598692891887705
335663,167.0,s1_2,GM,0.20514270915797753
335663,167.0,s1_3,GM,0.3576929892507706
335663,167.0,both,GM,0.27987503879039005
335663,167.0,lut,GM,0.19776820896603278
335663,168.0,s1_2,GM,0.3426471055132724
335663,168.0,s1_3,GM,0.5632276502717031
335663,168.0,both,GM,0.4682565511379045
335663,168.0,lut,GM,0.3143748539046479
335663,169.0,s1_2,GM,0.29030822305724263
335663,169.0,s1_3,GM,0.4321738672709618
335663,169.0,both,GM,0.34658135333483997
335663,169.0,lut,GM,0.2664560336270873
335663,172.0,s1_2,GM,0.2433961099031832
335663,172.0,s1_3,GM,0.5320443738227814
335663,172.0,both,GM,0.4020267626534948
335663,172.0,lut,GM,0.244832425435305
335663,173.0,s1_2,GM,0.3575586036160591
335663,173.0,s1_3,GM,0.5982905997370007
335663,173.0,both,GM,0.48749551551686027
335663,173.0,lut,GM,0.3182537805827793
335663,174.0,s1_2,GM,0.23880024745726122
335663,174.0,s1_3,GM,0.41088631249728735
335663,174.0,both,GM,0.34009452404014745
335663,174.0,lut,GM,0.22966777007510097
335663,175.0,s1_2,GM,0.2772358578159858
335663,175.0,s1_3,GM,0.482820298683757
335663,175.0,both,GM,0.40156644318810886
335663,175.0,lut,GM,0.2402073434520255
335663,176.0,s1_2,GM,0.2742699965906315
335663,176.0,s1_3,GM,0.3997435983423796
335663,176.0,both,GM,0.34240082413428924
335663,176.0,lut,GM,0.24949763327247218
335663,177.0,s1_2,GM,0.33050499009198075
335663,177.0,s1_3,GM,0.4349336745784375
335663,177.0,both,GM,0.38572031598975604
335663,177.0,lut,GM,0.2793343388063148
335663,182.0,s1_2,GM,0.22443073722830803
335663,182.0,s1_3,GM,0.36169580392343104
335663,182.0,both,GM,0.31580383785252797
335663,182.0,lut,GM,0.2059506911784978
335663,183.0,s1_2,GM,0.2712452134197278
335663,183.0,s1_3,GM,0.3851649111558264
335663,183.0,both,GM,0.3272400959709053
335663,183.0,lut,GM,0.2378556300682703
335663,184.0,s1_2,GM,0.2279761128345329
335663,184.0,s1_3,GM,0.3520748951482208
335663,184.0,both,GM,0.3139208628687653
335663,184.0,lut,GM,0.20961576592209266
335663,185.0,s1_2,GM,0.27011889763055125
335663,185.0,s1_3,GM,0.3289277735027125
335663,185.0,both,GM,0.26478779838966365
335663,185.0,lut,GM,0.245225585319475
335663,190.0,s1_2,GM,0.2864624392474289
335663,190.0,s1_3,GM,0.5427691311430742
335663,190.0,both,GM,0.45679142384433546
335663,190.0,lut,GM,0.2804407470948285
335663,191.0,s1_2,GM,0.3778333991717986
335663,191.0,s1_3,GM,0.7033225751962285
335663,191.0,both,GM,0.5676774011086931
335663,191.0,lut,GM,0.3451436612494756
335663,194.0,s1_2,GM,0.298969939659182
335663,194.0,s1_3,GM,0.3948813892553718
335663,194.0,both,GM,0.34531799069347924
335663,194.0,lut,GM,0.27589791450572604
335663,195.0,s1_2,GM,0.2561456161312748
335663,195.0,s1_3,GM,0.4086898951613262
335663,195.0,both,GM,0.32773051064167424
335663,195.0,lut,GM,0.23287122835409352
335663,196.0,s1_2,GM,0.3766684038046304
335663,196.0,s1_3,GM,0.4081134256386887
335663,196.0,both,GM,0.34592431837001486
335663,196.0,lut,GM,0.34882689509389836
335663,197.0,s1_2,GM,0.41380193002663035
335663,197.0,s1_3,GM,0.4352646756267495
335663,197.0,both,GM,0.36899477470641123
335663,197.0,lut,GM,0.3837429273965678
335663,198.0,s1_2,GM,0.3214585509216637
335663,198.0,s1_3,GM,0.5317977018976857
335663,198.0,both,GM,0.4473239959451036
335663,198.0,lut,GM,0.3075717760969643
335663,199.0,s1_2,GM,0.32027199883968527
335663,199.0,s1_3,GM,0.5276475663670027
335663,199.0,both,GM,0.43264058008199635
335663,199.0,lut,GM,0.29293378126734887
335663,204.0,s1_2,GM,0.3398104517113085
335663,204.0,s1_3,GM,0.5661844629466564
335663,204.0,both,GM,0.4763837515559232
335663,204.0,lut,GM,0.2901726227213697
335663,205.0,s1_2,GM,0.30559334283646
335663,205.0,s1_3,GM,0.5304359271937354
335663,205.0,both,GM,0.446942405456768
335663,205.0,lut,GM,0.2555965314937587
335663,206.0,s1_2,GM,0.09695518082684051
335663,206.0,s1_3,GM,0.31011959753772733
335663,206.0,both,GM,0.24252148955375774
335663,206.0,lut,GM,0.12747265213253778
335663,208.0,s1_2,Other,1.091983390046252
335663,208.0,s1_3,Other,1.5562980065200924
335663,208.0,both,Other,1.4416659774628353
335663,208.0,lut,Other,0.8297211097614001
336144,0.0,s1_2,Other,0.2102938851609683
336144,0.0,s1_3,Other,0.2626830126960974
336144,0.0,both,Other,0.24620611374185664
336144,0.0,lut,Other,0.19668056577036103
336144,36.0,s1_2,GM,0.36143384979482224
336144,36.0,s1_3,GM,0.2872074210565192
336144,36.0,both,GM,0.28102243621548406
336144,36.0,lut,GM,0.32878280293827206
336144,37.0,s1_2,GM,0.37797803327151663
336144,37.0,s1_3,GM,0.3000066293408784
336144,37.0,both,GM,0.2983889501664867
336144,37.0,lut,GM,0.34418436669035996
336144,44.0,s1_2,WM,0.31128623993529764
336144,44.0,s1_3,WM,0.2769583421162724
336144,44.0,both,WM,0.25946860602947863
336144,44.0,lut,WM,0.283861170844279
336144,45.0,s1_2,WM,0.3217148045874698
336144,45.0,s1_3,WM,0.2920873413672118
336144,45.0,both,WM,0.2745030203860535
336144,45.0,lut,WM,0.29378367758701046
336144,51.0,s1_2,Other,0.9872122286887252
336144,51.0,s1_3,Other,1.5830214395182742
336144,51.0,both,Other,1.3009563329589697
336144,51.0,lut,Other,0.6655273153331642
336144,52.0,s1_2,Other,0.9661523901468605
336144,52.0,s1_3,Other,1.5056413020012294
336144,52.0,both,Other,1.2590486391939837
336144,52.0,lut,Other,0.6071947058123153
336144,57.0,s1_2,GM,0.13730896167873494
336144,57.0,s1_3,GM,0.0922578040800782
336144,57.0,both,GM,0.08313777284189405
336144,57.0,lut,GM,0.11184954469483674
336144,58.0,s1_2,GM,0.14161323028503897
336144,58.0,s1_3,GM,0.11087506374250494
336144,58.0,both,GM,0.1012260150995524
336144,58.0,lut,GM,0.11751955662333126
336144,59.0,s1_2,GM,0.42644091398505735
336144,59.0,s1_3,GM,0.38477122922829876
336144,59.0,both,GM,0.36848204040144
336144,59.0,lut,GM,0.39785328876158027
336144,60.0,s1_2,GM,0.5850441213133272
336144,60.0,s1_3,GM,0.5599909373215494
336144,60.0,both,GM,0.5421375056597777
